,id_institucion,nombre_x,plantel,estado,municipio,domicilio,nombre_y,contenido,similitud
991,c640e9,INSTITUTO PEDAGÓGICO DE ESTUDIOS DE POSGRADO,SEDE,GUANAJUATO,CELAYA,SIN INFORMACIÓN,MAESTRÍA EN EDUCACIÓN INICIAL Y PREESCOLAR,GUANAJUATO MAESTRÍA EN EDUCACIÓN INICIAL Y PREESCOLAR,0.0
992,b5b2ec,JUSTO SIERRA,SEDE,GUANAJUATO,CELAYA,SIN INFORMACIÓN,"LICENCIATURA EN EDUCACIÓN PREESCOLAR, LICENCIATURA EN EDUCACIÓN PRIMARIA","GUANAJUATO LICENCIATURA EN EDUCACIÓN PREESCOLAR, LICENCIATURA EN EDUCACIÓN PRIMARIA",0.0
993,916824,LICEO SAN LUIS,CELAYA,GUANAJUATO,CELAYA,SIN INFORMACIÓN,"LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR","GUANAJUATO LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR",0.0
994,7a9061,SISTEMA AVANZADO DE BACHILLERATO Y EDUCACIÓN SUPERIOR EN EL ESTADO DE GUANAJUATO (SABES),SEDE,GUANAJUATO,LEÓN,SIN INFORMACIÓN,"TÉCNICO EN SUPERIOR UNIVERSITARIO EN PROCESOS DE PRODUCCIÓN CON ESPECIALIDAD EN AGROINDUSTRIAS, TÉCNICO SUPERIOR UNIVERSITARIO EN PROCESOS DE PRODUCCIÓN CON ESPECIALIDAD EN TEXTIL, TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN CON ESPECIALIDAD EN INFORMÁTICA ADMINISTRATIVA, TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN CON ESPECIALIDAD EN CONTABILIDAD ADMINISTRATIVA, TÉCNICO SUPERIOR UNIVERSITARIO EN COMERCIALIZACIÓN, TÉCNICO SUPERIOR UNIVERSITARIO EN ESPECIALIZACIÓN EN PRODUCCIÓN, LICENCIATURA EN ADMINISTRACIÓN Y DESARROLLO DE NEGOCIOS EN FINANZAS, LICENCIATURA EN ADMINISTRACIÓN Y DESARROLLO DE NEGOCIOS INTERNACIONALES, LICENCIATURA EN ADMINISTRACIÓN Y DESARROLLO DE NEGOCIOS EN DESARROLLO ORGANIZACIONAL, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN FINANZAS *, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN PUBLICIDAD *, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN INTELIGENCIA DE MERCADOS *, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN NEGOCIOS INTERNALES *, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN ADMINISTRACIÓN CON ESPECIALIZACIÓN EN CONTABILIDAD ADMINISTRATIVA, LICENCIATURA EN ADMINISTRACIÓN CON ESPECIALIZACIÓN EN INFORMÁTICA ADMINISTRATIVA, LICENCIATURA EN MERCADOTECNIA, ESPECIALIDAD EN DESARROLLO DOCENTE, MAESTRÍA EN DESARROLLO DOCENTE, LICENCIATURA EN INGENIERÍA INDUSTRIAL EN CALIDAD, LICENCIATURA EN INGENIERÍA INDUSTRIAL EN FINANZAS, LICENCIATURA EN INGENIERÍA INDUSTRIAL EN MANUFACTURA, LICENCIATURA EN INGENIERÍA DE TECNOLOGÍAS DE INFORMACIÓN EN PROGRAMACIÓN, LICENCIATURA EN INGENIERÍA DE TECNOLOGÍAS DE INFORMACIÓN EN REDES, LICENCIATURA EN INGENIERÍA DE TECNOLOGÍAS DE INFORMACIÓN EN BASE DE DATOS, LICENCIATURA EN INGENIERÍA INDUSTRIAL CON ESPECIALIZACIÓN EN PRODUCCIÓN, LICENCIATURA EN INGENIERÍA INDUSTRIAL CON ESPECIALIZACIÓN EN TEXTIL, LICENCIATURA EN INGENIERÍA INDUSTRIAL CON ESPECIALIZACIÓN EN AGROINDUSTRIA, INGENIERÍA EN LOGÍSTICA, INGENIERÍA EN PROCESOS PRODUCTIVOS CON ESPECIALIDAD EN AUTOMATIZACIÓN, INGENIERÍA EN PROCESOS PRODUCTIVOS CON ESPECIALIDAD EN PRODUCCIÓN, INGENIERÍA EN PROCESOS PRODUCTIVOS CON ESPECIALIDAD EN TECNOLOGÍAS DE INFORMACIÓN, LICENCIATURA EN INGENIERÍA EN LOGÍSTICA","GUANAJUATO TÉCNICO EN SUPERIOR UNIVERSITARIO EN PROCESOS DE PRODUCCIÓN CON ESPECIALIDAD EN AGROINDUSTRIAS, TÉCNICO SUPERIOR UNIVERSITARIO EN PROCESOS DE PRODUCCIÓN CON ESPECIALIDAD EN TEXTIL, TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN CON ESPECIALIDAD EN INFORMÁTICA ADMINISTRATIVA, TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN CON ESPECIALIDAD EN CONTABILIDAD ADMINISTRATIVA, TÉCNICO SUPERIOR UNIVERSITARIO EN COMERCIALIZACIÓN, TÉCNICO SUPERIOR UNIVERSITARIO EN ESPECIALIZACIÓN EN PRODUCCIÓN, LICENCIATURA EN ADMINISTRACIÓN Y DESARROLLO DE NEGOCIOS EN FINANZAS, LICENCIATURA EN ADMINISTRACIÓN Y DESARROLLO DE NEGOCIOS INTERNACIONALES, LICENCIATURA EN ADMINISTRACIÓN Y DESARROLLO DE NEGOCIOS EN DESARROLLO ORGANIZACIONAL, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN FINANZAS *, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN PUBLICIDAD *, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN INTELIGENCIA DE MERCADOS *, LICENCIATURA EN MERCADOTECNIA ESTRATÉGICA EN NEGOCIOS INTERNALES *, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN ADMINISTRACIÓN CON ESPECIALIZACIÓN EN CONTABILIDAD ADMINISTRATIVA, LICENCIATURA EN ADMINISTRACIÓN CON ESPECIALIZACIÓN EN INFORMÁTICA ADMINISTRATIVA, LICENCIATURA EN MERCADOTECNIA, ESPECIALIDAD EN DESARROLLO DOCENTE, MAESTRÍA EN DESARROLLO DOCENTE, LICENCIATURA EN INGENIERÍA INDUSTRIAL EN CALIDAD, LICENCIATURA EN INGENIERÍA INDUSTRIAL EN FINANZAS, LICENCIATURA EN INGENIERÍA INDUSTRIAL EN MANUFACTURA, LICENCIATURA EN INGENIERÍA DE TECNOLOGÍAS DE INFORMACIÓN EN PROGRAMACIÓN, LICENCIATURA EN INGENIERÍA DE TECNOLOGÍAS DE INFORMACIÓN EN REDES, LICENCIATURA EN INGENIERÍA DE TECNOLOGÍAS DE INFORMACIÓN EN BASE DE DATOS, LICENCIATURA EN INGENIERÍA INDUSTRIAL CON ESPECIALIZACIÓN EN PRODUCCIÓN, LICENCIATURA EN INGENIERÍA INDUSTRIAL CON ESPECIALIZACIÓN EN TEXTIL, LICENCIATURA EN INGENIERÍA INDUSTRIAL CON ESPECIALIZACIÓN EN AGROINDUSTRIA, INGENIERÍA EN LOGÍSTICA, INGENIERÍA EN PROCESOS PRODUCTIVOS CON ESPECIALIDAD EN AUTOMATIZACIÓN, INGENIERÍA EN PROCESOS PRODUCTIVOS CON ESPECIALIDAD EN PRODUCCIÓN, INGENIERÍA EN PROCESOS PRODUCTIVOS CON ESPECIALIDAD EN TECNOLOGÍAS DE INFORMACIÓN, LICENCIATURA EN INGENIERÍA EN LOGÍSTICA",0.0
995,88cf65,UNIDAD DE DESARROLLO INTEGRAL,SEDE,GUANAJUATO,LEÓN,SIN INFORMACIÓN,LICENCIATURA EN NEGOCIOS INTERNACIONALES,GUANAJUATO LICENCIATURA EN NEGOCIOS INTERNACIONALES,0.0
996,e4de7d,UNIVERSIDAD CONTINENTE AMERICANO,ABASOLO,GUANAJUATO,ABASOLO,SIN INFORMACIÓN,"LICENCIATURA EN DERECHO, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN ESPAÑOL, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN MATEMÁTICAS, LICENCIATURA EN EDUCACIÓN PREESCOLAR, MAESTRÍA EN PEDAGOGÍA","GUANAJUATO LICENCIATURA EN DERECHO, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN ESPAÑOL, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN MATEMÁTICAS, LICENCIATURA EN EDUCACIÓN PREESCOLAR, MAESTRÍA EN PEDAGOGÍA",0.05063700883538704
997,04da93,UNIVERSIDAD CONTINENTE AMERICANO,ACÁMBARO,GUANAJUATO,ACÁMBARO,SIN INFORMACIÓN,"LICENCIATURA EN PSICOLOGÍA: CON ESPECIALIDADES EN PSICOLOGÍA CLÍNICA, PSICOLOGÍA EDUCATIVA, PSICOLOGÍA SOCIAL Y PSICOLOGÍA LABORAL *, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN DERECHO, MAESTRÍA EN ADMINISTRACIÓN EDUCATIVA *, LICENCIATURA EN EDUCACIÓN BÍSICA DEL NIVEL SECUNDARIA ÁREA ESPAÑOL, LICENCIATURA EN EDUCACIÓN BÍSICA DEL NIVEL SECUNDARIA ÁREA INGLÉS, LICENCIATURA EN EDUCACIÓN BÍSICA NIVEL SECUNDARIA ÁREA CIENCIAS NATURALES, LICENCIATURA EN EDUCACIÓN BÍSICA NIVEL SECUNDARIA ÁREA MATEMÁTICAS, LICENCIATURA EN EDUCACIÓN BÍSICA DEL NIVEL DE SECUNDARIA ÁREA DE CIENCIAS NATURALES *, LICENCIATURA EN EDUCACIÓN PREESCOLAR","GUANAJUATO LICENCIATURA EN PSICOLOGÍA: CON ESPECIALIDADES EN PSICOLOGÍA CLÍNICA, PSICOLOGÍA EDUCATIVA, PSICOLOGÍA SOCIAL Y PSICOLOGÍA LABORAL *, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN DERECHO, MAESTRÍA EN ADMINISTRACIÓN EDUCATIVA *, LICENCIATURA EN EDUCACIÓN BÍSICA DEL NIVEL SECUNDARIA ÁREA ESPAÑOL, LICENCIATURA EN EDUCACIÓN BÍSICA DEL NIVEL SECUNDARIA ÁREA INGLÉS, LICENCIATURA EN EDUCACIÓN BÍSICA NIVEL SECUNDARIA ÁREA CIENCIAS NATURALES, LICENCIATURA EN EDUCACIÓN BÍSICA NIVEL SECUNDARIA ÁREA MATEMÁTICAS, LICENCIATURA EN EDUCACIÓN BÍSICA DEL NIVEL DE SECUNDARIA ÁREA DE CIENCIAS NATURALES *, LICENCIATURA EN EDUCACIÓN PREESCOLAR",0.020153296772568118
998,3d86dc,UNIVERSIDAD CONTINENTE AMERICANO,CELAYA,GUANAJUATO,CELAYA,SIN INFORMACIÓN,"LICENCIATURA EN ESTOMATOLOGÍA *, MAESTRÍA EN DERECHO PENAL, LICENCIATURA EN CULTURA FÍSICA Y DEPORTES","GUANAJUATO LICENCIATURA EN ESTOMATOLOGÍA *, MAESTRÍA EN DERECHO PENAL, LICENCIATURA EN CULTURA FÍSICA Y DEPORTES",0.11020479355837859
999,67db05,UNIVERSIDAD CONTINENTE AMERICANO,CORTAZAR,GUANAJUATO,CORTAZAR,SIN INFORMACIÓN,"LICENCIATURA EN DERECHO, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR, LICENCIATURA EN EDUCACIÓN BÍSICA, NIVEL SECUNDARIA EN LAS ÁREAS DE ESPAÑOL, MATEMÁTICAS, CIENCIAS NATURALES, CIENCIAS SOCIALES E INGLÉS.","GUANAJUATO LICENCIATURA EN DERECHO, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR, LICENCIATURA EN EDUCACIÓN BÍSICA, NIVEL SECUNDARIA EN LAS ÁREAS DE ESPAÑOL, MATEMÁTICAS, CIENCIAS NATURALES, CIENCIAS SOCIALES E INGLÉS.",0.05127379049488773
1000,5cc9f8,UNIVERSIDAD CONTINENTE AMERICANO,IRAPUATO,GUANAJUATO,IRAPUATO,SIN INFORMACIÓN,LICENCIATURA EN EDUCACIÓN PREESCOLAR,GUANAJUATO LICENCIATURA EN EDUCACIÓN PREESCOLAR,0.0
1001,fbbbe0,UNIVERSIDAD CONTINENTE AMERICANO,LEÓN,GUANAJUATO,LEÓN,SIN INFORMACIÓN,"LICENCIATURA EN PSICOLOGÍA, LICENCIATURA EN DERECHO, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN ECONOMÍA, MAESTRÍA EN PEDAGOGÍA, MAESTRÍA EN ADMINISTRACIÓN EDUCATIVA","GUANAJUATO LICENCIATURA EN PSICOLOGÍA, LICENCIATURA EN DERECHO, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN ECONOMÍA, MAESTRÍA EN PEDAGOGÍA, MAESTRÍA EN ADMINISTRACIÓN EDUCATIVA",0.06835079378992673
1002,9635e7,UNIVERSIDAD DE ESTUDIOS PROFESIONALES DE CIENCIAS Y ARTES,LEÓN,GUANAJUATO,LEÓN,SIN INFORMACIÓN,MAESTRÍA EN FISCAL,GUANAJUATO MAESTRÍA EN FISCAL,0.0
1003,9babd1,UNIVERSIDAD DE LEÓN,CELAYA,GUANAJUATO,CELAYA,SIN INFORMACIÓN,"LICENCIATURA EN HISTORIA DEL ARTE, LICENCIATURA EN INFORMÁTICA ADMINISTRATIVA, LICENCIATURA EN PSICOLOGÍA ORGANIZACIONAL, LICENCIATURA EN COMUNICACIÓN, LICENCIATURA EN MERCADOTECNIA, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN DERECHO, LICENCIATURA EN ARQUITECTURA, LICENCIATURA EN INGENIERÍA INDUSTRIAL ADMINISTRATIVA","GUANAJUATO LICENCIATURA EN HISTORIA DEL ARTE, LICENCIATURA EN INFORMÁTICA ADMINISTRATIVA, LICENCIATURA EN PSICOLOGÍA ORGANIZACIONAL, LICENCIATURA EN COMUNICACIÓN, LICENCIATURA EN MERCADOTECNIA, LICENCIATURA EN CONTADURÍA PÍšBLICA, LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS, LICENCIATURA EN DERECHO, LICENCIATURA EN ARQUITECTURA, LICENCIATURA EN INGENIERÍA INDUSTRIAL ADMINISTRATIVA",0.046337006387350985
1004,bdbc28,UNIVERSIDAD DE LEÓN,IRAPUATO,GUANAJUATO,IRAPUATO,SIN INFORMACIÓN,"LICENCIATURA EN INFORMÁTICA ADMINISTRATIVA, LICENCIATURA EN INFORMÁTICA ADMINISTRATIVA","GUANAJUATO LICENCIATURA EN INFORMÁTICA ADMINISTRATIVA, LICENCIATURA EN INFORMÁTICA ADMINISTRATIVA",0.0
1005,475b52,UNIVERSIDAD DE LEÓN,LEÓN,GUANAJUATO,LEÓN,SIN INFORMACIÓN,MAESTRÍA EN ADMINISTRACIÓN ESTRATÍ‰GICA,GUANAJUATO MAESTRÍA EN ADMINISTRACIÓN ESTRATÍ‰GICA,0.0
1006,28088c,UNIVERSIDAD DE LEÓN,SAN FRANCISCO DEL RINCÓN,GUANAJUATO,SAN FRANCISCO DEL RINCÓN,SIN INFORMACIÓN,LICENCIATURA EN HISTORIA DEL ARTE,GUANAJUATO LICENCIATURA EN HISTORIA DEL ARTE,0.0
1007,4098ae,UNIVERSIDAD INCARNATE WORD CAMPUS BAJÍO,CAMPUS BAJÍO,GUANAJUATO,IRAPUATO,SIN INFORMACIÓN,"ANIMACIÓN 3D Y DISEÑO DE VIDEOJUEGOS, NUTRICIÓN, PSICOLOGÍA, LICENCIATURA EN ADMINISTRACIÓN PÚBLICA, LICENCIATURA EN DERECHO, LICENCIATURA EN COMERCIO INTERNACIONAL, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN INGLÉS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN ESPAÑOL *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN HISTORIA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN INGLÉS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN HISTORIA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN ESPAÑOL *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN GEOGRAFÍA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN GEOGRAFÍA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN MATEMÁTICAS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FORMACIÓN CÍVICA Y ÉTICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FORMACIÓN CÍVICA Y ÉTICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN MATEMÁTICAS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN BIOLOGÍA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN BIOLOGÍA *, LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR, EDUCACIÓN, INGENIERIA MECATRONICA, INGENIERÍA INDUSTRIAL, INGENIERÍA ELÉCTRICA, INGENIERÍA MECÁNICA, DISEÑO Y MERCADOTECNIA DE LA MODA, DIRECCIÓN Y ADMINISTRACIÓN DE EMPRESAS, MERCADOTECNIA, INGENIERIA MECATRONICA, INGENIERÍA INDUSTRIAL","GUANAJUATO ANIMACIÓN 3D Y DISEÑO DE VIDEOJUEGOS, NUTRICIÓN, PSICOLOGÍA, LICENCIATURA EN ADMINISTRACIÓN PÚBLICA, LICENCIATURA EN DERECHO, LICENCIATURA EN COMERCIO INTERNACIONAL, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN INGLÉS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN ESPAÑOL *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN HISTORIA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN INGLÉS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN HISTORIA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN ESPAÑOL *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN GEOGRAFÍA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN GEOGRAFÍA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN MATEMÁTICAS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FORMACIÓN CÍVICA Y ÉTICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FORMACIÓN CÍVICA Y ÉTICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN MATEMÁTICAS *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN BIOLOGÍA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN BIOLOGÍA *, LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR, EDUCACIÓN, INGENIERIA MECATRONICA, INGENIERÍA INDUSTRIAL, INGENIERÍA ELÉCTRICA, INGENIERÍA MECÁNICA, DISEÑO Y MERCADOTECNIA DE LA MODA, DIRECCIÓN Y ADMINISTRACIÓN DE EMPRESAS, MERCADOTECNIA, INGENIERIA MECATRONICA, INGENIERÍA INDUSTRIAL",0.010861180437362483
1008,0eb6e3,UNIVERSIDAD LASALLISTA BENAVENTE,CELAYA,GUANAJUATO,CELAYA,SIN INFORMACIÓN,"DERECHO PROCESAL PENAL CON ÉNFASIS EN EL SISTEMA PENAL ACUSATORIO Y ORAL, LICENCIATURA EN INFORMÁTICA, DOCTORADO EN DERECHO, LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR","GUANAJUATO DERECHO PROCESAL PENAL CON ÉNFASIS EN EL SISTEMA PENAL ACUSATORIO Y ORAL, LICENCIATURA EN INFORMÁTICA, DOCTORADO EN DERECHO, LICENCIATURA EN EDUCACIÓN PRIMARIA, LICENCIATURA EN EDUCACIÓN PREESCOLAR",0.1449564763082996
1009,c4771d,UNIVERSIDAD LATINA DE MÃ‰XICO,CELAYA,GUANAJUATO,CELAYA,SIN INFORMACIÓN,MAESTRÍA EN TERAPIA FAMILIAR,GUANAJUATO MAESTRÍA EN TERAPIA FAMILIAR,0.0
1010,0e3c36,UNIVERSIDAD LICEO CERVANTINO,IRAPUATO,GUANAJUATO,IRAPUATO,SIN INFORMACIÓN,"LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FÍSICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FÍSICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN QUÍMICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN QUÍMICA *","GUANAJUATO LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FÍSICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN FÍSICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN QUÍMICA *, LICENCIATURA EN EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN QUÍMICA *",0.0
1011,e3d4e1,UNIVERSIDAD TECNOLÓGICA DEL CENTRO DE MÃ‰XICO,SEDE,GUANAJUATO,CELAYA,SIN INFORMACIÓN,"LICENCIATURA EN DERECHO, LICENCIATURA EN MERCADOTECNIA Y NEGOCIOS INTERNACIONALES, MAESTRÍA EN CALIDAD, MAESTRÍA EN DERECHO PENAL, INGENIERÍA EN DISEÍ‘O INDUSTRIAL *","GUANAJUATO LICENCIATURA EN DERECHO, LICENCIATURA EN MERCADOTECNIA Y NEGOCIOS INTERNACIONALES, MAESTRÍA EN CALIDAD, MAESTRÍA EN DERECHO PENAL, INGENIERÍA EN DISEÍ‘O INDUSTRIAL *",0.1823473978289138
1012,3fb85e,UNIVERSIDAD VIRTUAL DEL ESTADO DE GUANAJUATO (UVEG),VIRTUAL,GUANAJUATO,IRAPUATO,SIN INFORMACIÓN,"DERECHO, TRNASFORMACIÓN DIGITAL, GESTIÓN DE LA SALUD, LICENCIATURA EN ADMINISTRACIÓN DE LA MERCADOTECNIA, LICENCIATURA EN ADMINISTRACIÓN DEL DESARROLLO SUSTENTABLE, LICENCIATURA EN ADMINISTRACIÓN DE LAS VENTAS, LICENCIATURA EN ADMINISTRACIÓN DE LAS FINANZAS, LICENCIATURA EN ADMINISTRACIÓN DE NEGOCIOS ELECTRÓNICOS, LICENCIATURA EN ADMINISTRACIÓN DEL CAPITAL HUMANO, LICENCIATURA EN GESTIÓN Y DESARROLLO EMPRESARIAL***, CIENCIAS DEL COMPORTAMIENTO HUMANO, MAESTRÍA ADMINISTRACIÓN Y POLÍTICAS PÍšBLICAS CON ENFOQUE EN GESTIÓN GUBERNAMENTAL, MAESTRÍA EN ADMINISTRACIÓN Y POLÍTICAS PÍšBLICAS CON ENFOQUE EN GESTIÓN POLÍTICA, MAESTRÍA EN ADMINISTRACIÓN ESTRATÍ‰GICA, PEDAGOGÍA, ESPECIALIDAD EN AMBIENTES DE APRENDIZAJE EFECTIVO EN EL AULA, ESPECIALIDAD EN AMBIENTES DE APRENDIZAJE EN LÁNEA, MAESTRÍA EN EDUCACIÓN CON ENFOQUE EN INNOVACIÓN DE LA PRÍCTICA DOCENTE, MAESTRÍA EN EDUCACIÓN CON ENFOQUE EN LÍNEA, SISTEMAS PRODUCTIVOS DE CALIDAD, LICENCIATURA EN INGENIERÍA EN GESTIÓN DE TECNOLOGÍAS DE INFORMACIÓN, LICENCIATURA EN INGENIERÍA EN GESTIÓN DE PROYECTOS, INGENIERÍA INDUSTRIAL, INGENIERÍA EN SISTEMAS COMPUTACIONALES, EMPRENDIMIENTO Y GESTIÓN DE PYMES, INNOVACIÓN","GUANAJUATO DERECHO, TRNASFORMACIÓN DIGITAL, GESTIÓN DE LA SALUD, LICENCIATURA EN ADMINISTRACIÓN DE LA MERCADOTECNIA, LICENCIATURA EN ADMINISTRACIÓN DEL DESARROLLO SUSTENTABLE, LICENCIATURA EN ADMINISTRACIÓN DE LAS VENTAS, LICENCIATURA EN ADMINISTRACIÓN DE LAS FINANZAS, LICENCIATURA EN ADMINISTRACIÓN DE NEGOCIOS ELECTRÓNICOS, LICENCIATURA EN ADMINISTRACIÓN DEL CAPITAL HUMANO, LICENCIATURA EN GESTIÓN Y DESARROLLO EMPRESARIAL***, CIENCIAS DEL COMPORTAMIENTO HUMANO, MAESTRÍA ADMINISTRACIÓN Y POLÍTICAS PÍšBLICAS CON ENFOQUE EN GESTIÓN GUBERNAMENTAL, MAESTRÍA EN ADMINISTRACIÓN Y POLÍTICAS PÍšBLICAS CON ENFOQUE EN GESTIÓN POLÍTICA, MAESTRÍA EN ADMINISTRACIÓN ESTRATÍ‰GICA, PEDAGOGÍA, ESPECIALIDAD EN AMBIENTES DE APRENDIZAJE EFECTIVO EN EL AULA, ESPECIALIDAD EN AMBIENTES DE APRENDIZAJE EN LÁNEA, MAESTRÍA EN EDUCACIÓN CON ENFOQUE EN INNOVACIÓN DE LA PRÍCTICA DOCENTE, MAESTRÍA EN EDUCACIÓN CON ENFOQUE EN LÍNEA, SISTEMAS PRODUCTIVOS DE CALIDAD, LICENCIATURA EN INGENIERÍA EN GESTIÓN DE TECNOLOGÍAS DE INFORMACIÓN, LICENCIATURA EN INGENIERÍA EN GESTIÓN DE PROYECTOS, INGENIERÍA INDUSTRIAL, INGENIERÍA EN SISTEMAS COMPUTACIONALES, EMPRENDIMIENTO Y GESTIÓN DE PYMES, INNOVACIÓN",0.018023329201644685
1013,b4ec98,CENTRO DE COMPUTACIÓN IPDATA,SEDE,GUERRERO,CHILPANCINGO DE LOS BRAVO,"HIDALGO NÚM 31. TERCER PISO, COL CENTRO, C.P 39000, CHILPANCINGO DE LOS BRAVO",INFORMÁTICA,GUERRERO INFORMÁTICA,0.0
